repo,issue_number,event_id,event_type,event_created_at,actor_login,label_name,assignee_login,is_bot_actor
pytorch/pytorch,173498,22321150860,labeled,2026-01-27 15:25:35+00:00,malfet,module: error checking,,False
pytorch/pytorch,173498,22321150881,labeled,2026-01-27 15:25:35+00:00,malfet,triaged,,False
pytorch/pytorch,173498,22321150902,labeled,2026-01-27 15:25:35+00:00,malfet,actionable,,False
pytorch/pytorch,173498,22321150917,labeled,2026-01-27 15:25:35+00:00,malfet,module: empty tensor,,False
pytorch/pytorch,173498,22324988518,closed,2026-01-27 18:06:30+00:00,ngimel,,,False
pytorch/pytorch,173491,22324908565,closed,2026-01-27 18:02:30+00:00,ngimel,,,False
pytorch/pytorch,173486,22318342702,assigned,2026-01-27 13:45:48+00:00,atalman,,atalman,False
pytorch/pytorch,173486,22318997203,closed,2026-01-27 14:09:29+00:00,atalman,,,False
pytorch/pytorch,173475,22305308301,labeled,2026-01-27 02:45:13+00:00,atalman,module: binaries,,False
pytorch/pytorch,173475,22305910634,labeled,2026-01-27 03:36:48+00:00,malfet,high priority,,False
pytorch/pytorch,173475,22305910643,labeled,2026-01-27 03:36:48+00:00,malfet,module: regression,,False
pytorch/pytorch,173475,22305911215,labeled,2026-01-27 03:36:51+00:00,malfet,module: macos,,False
pytorch/pytorch,173475,22305911220,labeled,2026-01-27 03:36:51+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,173475,22389689563,closed,2026-01-29 22:13:15+00:00,pytorchmergebot,,,True
pytorch/pytorch,173466,22304567592,labeled,2026-01-27 01:41:56+00:00,pytorch-bot[bot],skipped,,True
pytorch/pytorch,173466,22304567718,labeled,2026-01-27 01:41:57+00:00,pytorch-bot[bot],module: xpu,,True
pytorch/pytorch,173466,22305538966,labeled,2026-01-27 03:04:35+00:00,guangyey,triaged,,False
pytorch/pytorch,173466,22419128464,closed,2026-01-30 22:26:34+00:00,github-actions[bot],,,True
pytorch/pytorch,173462,22305936430,labeled,2026-01-27 03:39:13+00:00,malfet,high priority,,False
pytorch/pytorch,173462,22305936437,labeled,2026-01-27 03:39:13+00:00,malfet,module: binaries,,False
pytorch/pytorch,173462,22305936791,labeled,2026-01-27 03:39:15+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,173462,22474436791,assigned,2026-02-02 18:25:10+00:00,atalman,,atalman,False
pytorch/pytorch,173462,22474440132,labeled,2026-02-02 18:25:20+00:00,malfet,triaged,,False
pytorch/pytorch,173462,22474440154,labeled,2026-02-02 18:25:21+00:00,malfet,module: regression,,False
pytorch/pytorch,173462,22474441329,unlabeled,2026-02-02 18:25:24+00:00,malfet,triage review,,False
pytorch/pytorch,173462,22598358028,closed,2026-02-06 19:49:11+00:00,atalman,,,False
pytorch/pytorch,173383,22295594877,labeled,2026-01-26 17:43:06+00:00,eellison,release notes: foreach_frontend,,False
pytorch/pytorch,173383,22295595748,unlabeled,2026-01-26 17:43:08+00:00,pytorch-bot[bot],release notes: foreach_frontend,,True
pytorch/pytorch,173383,22296848678,labeled,2026-01-26 18:38:12+00:00,eellison,module: optimizer,,False
pytorch/pytorch,173383,22296848687,labeled,2026-01-26 18:38:12+00:00,eellison,module: correctness (silent),,False
pytorch/pytorch,173383,22306435055,unlabeled,2026-01-27 04:16:55+00:00,janeyx99,module: optimizer,,False
pytorch/pytorch,173383,22306435063,labeled,2026-01-27 04:16:55+00:00,janeyx99,high priority,,False
pytorch/pytorch,173383,22306435070,labeled,2026-01-27 04:16:55+00:00,janeyx99,triaged,,False
pytorch/pytorch,173383,22306435076,labeled,2026-01-27 04:16:55+00:00,janeyx99,module: mta,,False
pytorch/pytorch,173383,22306435419,labeled,2026-01-27 04:16:57+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,173383,22323071942,labeled,2026-01-27 16:39:58+00:00,janeyx99,actionable,,False
pytorch/pytorch,173383,22330954623,closed,2026-01-27 23:27:35+00:00,pytorchmergebot,,,True
pytorch/pytorch,173383,22418535519,assigned,2026-01-30 21:56:16+00:00,lakshayg,,lakshayg,False
pytorch/pytorch,173363,22287543383,labeled,2026-01-26 11:53:33+00:00,pytorch-bot[bot],skipped,,True
pytorch/pytorch,173363,22287543704,labeled,2026-01-26 11:53:34+00:00,pytorch-bot[bot],module: xpu,,True
pytorch/pytorch,173363,22293871527,labeled,2026-01-26 16:28:14+00:00,bdhirsh,triage review,,False
pytorch/pytorch,173363,22294419607,unlabeled,2026-01-26 16:51:59+00:00,malfet,triage review,,False
pytorch/pytorch,173363,22294419624,labeled,2026-01-26 16:51:59+00:00,malfet,triaged,,False
pytorch/pytorch,173363,22412506556,closed,2026-01-30 16:47:17+00:00,pytorchmergebot,,,True
pytorch/pytorch,173352,22284321002,labeled,2026-01-26 09:12:52+00:00,pytorch-bot[bot],skipped,,True
pytorch/pytorch,173352,22284321371,labeled,2026-01-26 09:12:53+00:00,pytorch-bot[bot],module: xpu,,True
pytorch/pytorch,173352,22293859455,labeled,2026-01-26 16:27:42+00:00,bdhirsh,triaged,,False
pytorch/pytorch,173352,22451922632,closed,2026-02-02 02:10:35+00:00,guangyey,,,False
pytorch/pytorch,173344,22282061382,labeled,2026-01-26 06:58:53+00:00,pytorch-bot[bot],skipped,,True
pytorch/pytorch,173344,22282061568,labeled,2026-01-26 06:58:54+00:00,pytorch-bot[bot],module: xpu,,True
pytorch/pytorch,173344,22293864021,labeled,2026-01-26 16:27:54+00:00,bdhirsh,triaged,,False
pytorch/pytorch,173344,22698626784,closed,2026-02-11 09:50:22+00:00,guangyey,,,False
pytorch/pytorch,173344,22707656663,reopened,2026-02-11 15:35:46+00:00,EikanWang,,,False
pytorch/pytorch,173344,23179327770,closed,2026-03-02 02:41:27+00:00,guangyey,,,False
pytorch/pytorch,173337,22294242942,labeled,2026-01-26 16:44:27+00:00,bdhirsh,module: nn,,False
pytorch/pytorch,173337,22294242967,labeled,2026-01-26 16:44:27+00:00,bdhirsh,triaged,,False
pytorch/pytorch,173337,22294242980,labeled,2026-01-26 16:44:27+00:00,bdhirsh,enhancement,,False
pytorch/pytorch,173337,22294242994,labeled,2026-01-26 16:44:27+00:00,bdhirsh,module: norms and normalization,,False
pytorch/pytorch,173337,22959528973,labeled,2026-02-20 20:56:08+00:00,mikaylagawarecki,actionable,,False
pytorch/pytorch,173337,23020654846,closed,2026-02-24 03:48:13+00:00,pytorchmergebot,,,True
pytorch/pytorch,173336,22281030478,labeled,2026-01-26 05:25:13+00:00,pytorch-bot[bot],skipped,,True
pytorch/pytorch,173336,22281030579,labeled,2026-01-26 05:25:14+00:00,pytorch-bot[bot],module: xpu,,True
pytorch/pytorch,173336,22293869164,labeled,2026-01-26 16:28:08+00:00,bdhirsh,triaged,,False
pytorch/pytorch,173336,22436548014,closed,2026-02-01 01:26:08+00:00,guangyey,,,False
pytorch/pytorch,173336,22436563866,reopened,2026-02-01 01:27:24+00:00,guangyey,,,False
pytorch/pytorch,173336,22451907371,closed,2026-02-02 02:09:05+00:00,guangyey,,,False
pytorch/pytorch,173334,22294302626,labeled,2026-01-26 16:46:52+00:00,bdhirsh,module: rnn,,False
pytorch/pytorch,173334,22294302648,labeled,2026-01-26 16:46:52+00:00,bdhirsh,triaged,,False
pytorch/pytorch,173334,22294302666,labeled,2026-01-26 16:46:52+00:00,bdhirsh,module: NaNs and Infs,,False
pytorch/pytorch,173334,22451459855,labeled,2026-02-02 01:23:48+00:00,malfet,needs reproduction,,False
pytorch/pytorch,173334,22451459864,labeled,2026-02-02 01:23:48+00:00,malfet,module: edge cases,,False
pytorch/pytorch,173334,22744012423,closed,2026-02-12 18:25:32+00:00,ngimel,,,False
pytorch/pytorch,173316,22275434692,labeled,2026-01-25 16:46:55+00:00,malfet,module: onnx,,False
pytorch/pytorch,173316,22275434696,labeled,2026-01-25 16:46:55+00:00,malfet,triaged,,False
pytorch/pytorch,173316,22334041581,closed,2026-01-28 03:26:37+00:00,justinchuby,,,False
pytorch/pytorch,173312,22275421528,assigned,2026-01-25 16:45:04+00:00,atalman,,atalman,False
pytorch/pytorch,173312,22275425577,labeled,2026-01-25 16:45:34+00:00,malfet,module: binaries,,False
pytorch/pytorch,173312,22275425582,labeled,2026-01-25 16:45:34+00:00,malfet,triaged,,False
pytorch/pytorch,173312,22275425585,labeled,2026-01-25 16:45:34+00:00,malfet,needs research,,False
pytorch/pytorch,173312,22275427780,unlabeled,2026-01-25 16:45:47+00:00,malfet,needs research,,False
pytorch/pytorch,173312,22275429268,assigned,2026-01-25 16:45:56+00:00,malfet,,malfet,False
pytorch/pytorch,173312,22275430283,unlabeled,2026-01-25 16:46:07+00:00,malfet,triaged,,False
pytorch/pytorch,173312,22275430287,labeled,2026-01-25 16:46:07+00:00,malfet,high priority,,False
pytorch/pytorch,173312,22275430566,labeled,2026-01-25 16:46:10+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,173312,22296085766,unlabeled,2026-01-26 18:05:45+00:00,bdhirsh,triage review,,False
pytorch/pytorch,173312,22298365167,closed,2026-01-26 19:51:36+00:00,atalman,,,False
pytorch/pytorch,173310,22294289520,labeled,2026-01-26 16:46:23+00:00,bdhirsh,triage review,,False
pytorch/pytorch,173310,22294289531,labeled,2026-01-26 16:46:23+00:00,bdhirsh,oncall: visualization,,False
pytorch/pytorch,173310,22295079192,unlabeled,2026-01-26 17:19:40+00:00,bdhirsh,oncall: visualization,,False
pytorch/pytorch,173310,22295079225,labeled,2026-01-26 17:19:40+00:00,bdhirsh,oncall: profiler,,False
pytorch/pytorch,173310,22331489232,assigned,2026-01-28 00:08:30+00:00,sraikund16,,sraikund16,False
pytorch/pytorch,173310,22359171903,closed,2026-01-28 22:02:47+00:00,pytorchmergebot,,,True
pytorch/pytorch,173231,22256306705,labeled,2026-01-24 01:19:17+00:00,malfet,oncall: pt2,,False
pytorch/pytorch,173231,22307306715,labeled,2026-01-27 05:20:31+00:00,anijain2305,module: dynamo,,False
pytorch/pytorch,173231,22307309776,labeled,2026-01-27 05:20:48+00:00,anijain2305,triaged,,False
pytorch/pytorch,173231,22307309789,labeled,2026-01-27 05:20:48+00:00,anijain2305,dynamo-triage-dec2025,,False
pytorch/pytorch,173231,22307310722,assigned,2026-01-27 05:20:52+00:00,yushangdi,,yushangdi,False
pytorch/pytorch,173231,22410654924,closed,2026-01-30 15:32:17+00:00,guilhermeleobas,,,False
pytorch/pytorch,173231,22413750104,unassigned,2026-01-30 17:43:24+00:00,yushangdi,,yushangdi,False
pytorch/pytorch,173231,22413750260,assigned,2026-01-30 17:43:24+00:00,guilhermeleobas,,guilhermeleobas,False
pytorch/pytorch,173200,22250875137,labeled,2026-01-23 19:21:55+00:00,pytorch-bot[bot],skipped,,True
pytorch/pytorch,173200,22250875589,closed,2026-01-23 19:21:57+00:00,pytorch-bot[bot],,,True
pytorch/pytorch,173176,22242653219,assigned,2026-01-23 13:23:01+00:00,howardzhang-cv,,howardzhang-cv,False
pytorch/pytorch,173176,22242653286,assigned,2026-01-23 13:23:02+00:00,jansel,,jansel,False
pytorch/pytorch,173176,22242656538,assigned,2026-01-23 13:23:09+00:00,jataylo,,jataylo,False
pytorch/pytorch,173176,22293914385,labeled,2026-01-26 16:29:58+00:00,bdhirsh,oncall: pt2,,False
pytorch/pytorch,173176,22307300662,labeled,2026-01-27 05:19:59+00:00,anijain2305,triaged,,False
pytorch/pytorch,173176,22307300669,labeled,2026-01-27 05:19:59+00:00,anijain2305,module: flex attention,,False
pytorch/pytorch,173176,22346895629,closed,2026-01-28 14:00:57+00:00,AmdSampsa,,,False
pytorch/pytorch,173172,22279094195,labeled,2026-01-26 01:51:16+00:00,malfet,oncall: pt2,,False
pytorch/pytorch,173172,22307287382,labeled,2026-01-27 05:18:52+00:00,anijain2305,triaged,,False
pytorch/pytorch,173172,22307287391,labeled,2026-01-27 05:18:52+00:00,anijain2305,module: dynamo,,False
pytorch/pytorch,173172,22962396518,assigned,2026-02-20 23:54:48+00:00,mlazos,,mlazos,False
pytorch/pytorch,173172,23449858727,labeled,2026-03-10 22:57:53+00:00,mlazos,module: compiled streams,,False
pytorch/pytorch,173172,23655618610,closed,2026-03-17 18:54:22+00:00,mlazos,,,False
pytorch/pytorch,173171,22249340193,labeled,2026-01-23 17:58:45+00:00,malfet,needs reproduction,,False
pytorch/pytorch,173171,22249340212,labeled,2026-01-23 17:58:45+00:00,malfet,module: cuda,,False
pytorch/pytorch,173171,22249530163,labeled,2026-01-23 18:07:40+00:00,malfet,triaged,,False
pytorch/pytorch,173171,22252369330,closed,2026-01-23 20:43:14+00:00,ngimel,,,False
pytorch/pytorch,173165,22245144845,assigned,2026-01-23 14:59:39+00:00,atalman,,atalman,False
pytorch/pytorch,173165,22245172520,labeled,2026-01-23 15:00:32+00:00,atalman,module: binaries,,False
pytorch/pytorch,173165,22245174686,labeled,2026-01-23 15:00:38+00:00,atalman,triaged,,False
pytorch/pytorch,173165,22245981703,closed,2026-01-23 15:28:40+00:00,atalman,,,False
pytorch/pytorch,173157,22250607855,labeled,2026-01-23 19:06:13+00:00,malfet,module: dtensor,,False
pytorch/pytorch,173157,22293797461,labeled,2026-01-26 16:25:04+00:00,bdhirsh,oncall: distributed,,False
pytorch/pytorch,173157,22297329088,closed,2026-01-26 19:00:02+00:00,mori360,,,False
pytorch/pytorch,173133,22232202903,labeled,2026-01-23 03:28:02+00:00,qiqicliff,oncall: pt2,,False
pytorch/pytorch,173133,22307268972,labeled,2026-01-27 05:17:24+00:00,anijain2305,module: inductor,,False
pytorch/pytorch,173133,22307270266,labeled,2026-01-27 05:17:29+00:00,anijain2305,high priority,,False
pytorch/pytorch,173133,22307271029,labeled,2026-01-27 05:17:32+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,173133,22326302495,labeled,2026-01-27 19:12:21+00:00,anijain2305,triaged,,False
pytorch/pytorch,173133,23305981883,assigned,2026-03-05 17:32:01+00:00,choijon5,,choijon5,False
pytorch/pytorch,173133,23305983751,closed,2026-03-05 17:32:04+00:00,choijon5,,,False
pytorch/pytorch,173125,22232438565,labeled,2026-01-23 03:50:16+00:00,malfet,module: rocm,,False
pytorch/pytorch,173125,22232438574,labeled,2026-01-23 03:50:16+00:00,malfet,triaged,,False
pytorch/pytorch,173125,23270739711,assigned,2026-03-04 19:10:19+00:00,naromero77amd,,naromero77amd,False
pytorch/pytorch,173125,23482845163,closed,2026-03-11 19:45:04+00:00,richardlayman,,,False
pytorch/pytorch,173099,22227678872,assigned,2026-01-22 21:56:30+00:00,atalman,,atalman,False
pytorch/pytorch,173099,22227688341,labeled,2026-01-22 21:57:04+00:00,atalman,module: binaries,,False
pytorch/pytorch,173099,22228103114,labeled,2026-01-22 22:21:43+00:00,janeyx99,triaged,,False
pytorch/pytorch,173099,22229425658,closed,2026-01-22 23:38:11+00:00,atalman,,,False
pytorch/pytorch,173090,22221367292,labeled,2026-01-22 16:52:36+00:00,malfet,high priority,,False
pytorch/pytorch,173090,22221367306,labeled,2026-01-22 16:52:36+00:00,malfet,needs reproduction,,False
pytorch/pytorch,173090,22221367327,labeled,2026-01-22 16:52:36+00:00,malfet,module: regression,,False
pytorch/pytorch,173090,22221368648,labeled,2026-01-22 16:52:39+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,173090,22221372636,labeled,2026-01-22 16:52:50+00:00,malfet,module: arm,,False
pytorch/pytorch,173090,22221372652,labeled,2026-01-22 16:52:50+00:00,malfet,oncall: pt2,,False
pytorch/pytorch,173090,22221372671,labeled,2026-01-22 16:52:50+00:00,malfet,oncall: cpu inductor,,False
pytorch/pytorch,173090,22221376102,unlabeled,2026-01-22 16:53:00+00:00,malfet,module: arm,,False
pytorch/pytorch,173090,22233515070,assigned,2026-01-23 05:18:28+00:00,dolpm,,dolpm,False
pytorch/pytorch,173090,22234394937,closed,2026-01-23 06:24:10+00:00,dolpm,,,False
pytorch/pytorch,173076,22218761485,labeled,2026-01-22 15:13:51+00:00,malfet,module: onnx,,False
pytorch/pytorch,173076,22218761506,labeled,2026-01-22 15:13:51+00:00,malfet,triaged,,False
pytorch/pytorch,173076,22219049018,assigned,2026-01-22 15:25:14+00:00,justinchuby,,justinchuby,False
pytorch/pytorch,173076,22263740515,closed,2026-01-24 14:27:17+00:00,pytorchmergebot,,,True
pytorch/pytorch,173076,22263761788,reopened,2026-01-24 14:29:01+00:00,justinchuby,,,False
pytorch/pytorch,173076,22295415323,closed,2026-01-26 17:35:40+00:00,justinchuby,,,False
pytorch/pytorch,173074,22219001216,assigned,2026-01-22 15:23:18+00:00,justinchuby,,justinchuby,False
pytorch/pytorch,173074,22219594517,labeled,2026-01-22 15:46:19+00:00,malfet,module: onnx,,False
pytorch/pytorch,173074,22219594552,labeled,2026-01-22 15:46:19+00:00,malfet,triaged,,False
pytorch/pytorch,173074,22222522890,closed,2026-01-22 17:38:38+00:00,justinchuby,,,False
pytorch/pytorch,173065,22216927607,labeled,2026-01-22 14:00:24+00:00,atalman,topic: binaries,,False
pytorch/pytorch,173065,22216937669,assigned,2026-01-22 14:00:50+00:00,atalman,,atalman,False
pytorch/pytorch,173065,22217073815,labeled,2026-01-22 14:07:00+00:00,atalman,high priority,,False
pytorch/pytorch,173065,22217075296,labeled,2026-01-22 14:07:04+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,173065,22218811470,unlabeled,2026-01-22 15:15:46+00:00,malfet,topic: binaries,,False
pytorch/pytorch,173065,22218811489,labeled,2026-01-22 15:15:46+00:00,malfet,module: binaries,,False
pytorch/pytorch,173065,22218858186,unlabeled,2026-01-22 15:17:35+00:00,malfet,high priority,,False
pytorch/pytorch,173065,22218858192,unlabeled,2026-01-22 15:17:35+00:00,malfet,triage review,,False
pytorch/pytorch,173065,22218858241,labeled,2026-01-22 15:17:35+00:00,malfet,needs reproduction,,False
pytorch/pytorch,173065,22218923912,closed,2026-01-22 15:20:12+00:00,malfet,,,False
pytorch/pytorch,173065,22218928544,reopened,2026-01-22 15:20:23+00:00,atalman,,,False
pytorch/pytorch,173065,22219329427,closed,2026-01-22 15:36:10+00:00,atalman,,,False
pytorch/pytorch,173055,22219029877,labeled,2026-01-22 15:24:27+00:00,malfet,module: docs,,False
pytorch/pytorch,173055,22219029904,labeled,2026-01-22 15:24:27+00:00,malfet,triaged,,False
pytorch/pytorch,173055,22219029926,labeled,2026-01-22 15:24:27+00:00,malfet,module: regression,,False
pytorch/pytorch,173055,22219046903,labeled,2026-01-22 15:25:08+00:00,malfet,module: nestedtensor,,False
pytorch/pytorch,173055,22219057430,labeled,2026-01-22 15:25:33+00:00,malfet,module: sparse,,False
pytorch/pytorch,173055,22219065070,unlabeled,2026-01-22 15:25:52+00:00,malfet,module: regression,,False
pytorch/pytorch,173055,22252106374,closed,2026-01-23 20:29:42+00:00,pytorchmergebot,,,True
pytorch/pytorch,173024,22205689556,labeled,2026-01-22 04:09:13+00:00,drisspg,oncall: pt2,,False
pytorch/pytorch,173024,22230159486,labeled,2026-01-23 00:27:17+00:00,anijain2305,triaged,,False
pytorch/pytorch,173024,22230159501,labeled,2026-01-23 00:27:17+00:00,anijain2305,module: higher order operators,,False
pytorch/pytorch,173024,22230159511,labeled,2026-01-23 00:27:17+00:00,anijain2305,module: pt2-dispatcher,,False
pytorch/pytorch,173024,22388304038,closed,2026-01-29 21:07:14+00:00,yanboliang,,,False
pytorch/pytorch,172993,22200284230,labeled,2026-01-21 21:56:38+00:00,malfet,high priority,,False
pytorch/pytorch,172993,22200284241,labeled,2026-01-21 21:56:38+00:00,malfet,module: binaries,,False
pytorch/pytorch,172993,22200285087,labeled,2026-01-21 21:56:42+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,172993,22200307674,labeled,2026-01-21 21:58:08+00:00,malfet,needs reproduction,,False
pytorch/pytorch,172993,22200309275,labeled,2026-01-21 21:58:15+00:00,malfet,module: macos,,False
pytorch/pytorch,172993,22200403469,unlabeled,2026-01-21 22:04:03+00:00,malfet,high priority,,False
pytorch/pytorch,172993,22203432903,closed,2026-01-22 01:11:18+00:00,CHC383,,,False
pytorch/pytorch,172976,22197463932,labeled,2026-01-21 19:35:36+00:00,LironKesem,release-feature-request,,False
pytorch/pytorch,172976,22200991841,labeled,2026-01-21 22:43:37+00:00,drisspg,oncall: distributed,,False
pytorch/pytorch,172976,22200991856,labeled,2026-01-21 22:43:37+00:00,drisspg,feature,,False
pytorch/pytorch,172976,22270870514,closed,2026-01-25 05:28:43+00:00,LironKesem,,,False
pytorch/pytorch,172966,22195694095,closed,2026-01-21 18:15:16+00:00,RajeshvShiyal,,,False
pytorch/pytorch,172934,22190790573,labeled,2026-01-21 15:10:21+00:00,malfet,triaged,,False
pytorch/pytorch,172934,22190790586,labeled,2026-01-21 15:10:21+00:00,malfet,module: xpu,,False
pytorch/pytorch,172934,22231708664,assigned,2026-01-23 02:47:07+00:00,chuanqi129,,chuanqi129,False
pytorch/pytorch,172934,22304715548,closed,2026-01-27 01:54:30+00:00,ZhaoqiongZ,,,False
pytorch/pytorch,172932,22180557798,labeled,2026-01-21 07:24:07+00:00,malfet,module: dtensor,,False
pytorch/pytorch,172932,22200988975,labeled,2026-01-21 22:43:25+00:00,drisspg,oncall: distributed,,False
pytorch/pytorch,172932,22368142129,closed,2026-01-29 07:14:02+00:00,pytorchmergebot,,,True
pytorch/pytorch,172926,22180567516,labeled,2026-01-21 07:24:43+00:00,malfet,high priority,,False
pytorch/pytorch,172926,22180567529,labeled,2026-01-21 07:24:43+00:00,malfet,module: binaries,,False
pytorch/pytorch,172926,22180568145,labeled,2026-01-21 07:24:45+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,172926,22193687872,assigned,2026-01-21 16:56:17+00:00,atalman,,atalman,False
pytorch/pytorch,172926,22195342221,closed,2026-01-21 18:01:19+00:00,mmangkad,,,False
pytorch/pytorch,172903,22174817631,labeled,2026-01-20 23:37:32+00:00,justinchuby,module: onnx,,False
pytorch/pytorch,172903,22174817635,labeled,2026-01-20 23:37:32+00:00,justinchuby,triaged,,False
pytorch/pytorch,172903,22174817642,labeled,2026-01-20 23:37:32+00:00,justinchuby,onnx-triaged,,False
pytorch/pytorch,172903,22200073898,closed,2026-01-21 21:45:06+00:00,justinchuby,,,False
pytorch/pytorch,172896,22173916212,labeled,2026-01-20 22:36:31+00:00,malfet,high priority,,False
pytorch/pytorch,172896,22173916216,labeled,2026-01-20 22:36:31+00:00,malfet,module: docs,,False
pytorch/pytorch,172896,22173916231,labeled,2026-01-20 22:36:31+00:00,malfet,module: regression,,False
pytorch/pytorch,172896,22173917058,labeled,2026-01-20 22:36:34+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,172896,22174028284,labeled,2026-01-20 22:43:12+00:00,malfet,module: third_party,,False
pytorch/pytorch,172896,22203833515,closed,2026-01-22 01:35:07+00:00,pytorchmergebot,,,True
pytorch/pytorch,172896,22204326945,reopened,2026-01-22 02:05:52+00:00,malfet,,,False
pytorch/pytorch,172896,22205049149,assigned,2026-01-22 03:07:58+00:00,sraikund16,,sraikund16,False
pytorch/pytorch,172896,22205192466,labeled,2026-01-22 03:21:22+00:00,sraikund16,oncall: profiler,,False
pytorch/pytorch,172896,22224113735,closed,2026-01-22 18:51:11+00:00,sraikund16,,,False
pytorch/pytorch,172893,22173272330,labeled,2026-01-20 22:01:17+00:00,malfet,oncall: export,,False
pytorch/pytorch,172893,22173273107,labeled,2026-01-20 22:01:19+00:00,pytorch-bot[bot],oncall: pt2,,True
pytorch/pytorch,172893,23410793516,closed,2026-03-09 21:34:38+00:00,angelayi,,,False
pytorch/pytorch,172880,22171885866,labeled,2026-01-20 20:50:05+00:00,malfet,module: onnx,,False
pytorch/pytorch,172880,22171885875,labeled,2026-01-20 20:50:05+00:00,malfet,triaged,,False
pytorch/pytorch,172880,22172985955,labeled,2026-01-20 21:46:32+00:00,justinchuby,oncall: export,,False
pytorch/pytorch,172880,22172986791,labeled,2026-01-20 21:46:35+00:00,pytorch-bot[bot],oncall: pt2,,True
pytorch/pytorch,172880,22173005239,unlabeled,2026-01-20 21:47:30+00:00,justinchuby,oncall: pt2,,False
pytorch/pytorch,172880,22173005248,unlabeled,2026-01-20 21:47:30+00:00,justinchuby,oncall: export,,False
pytorch/pytorch,172880,22202316277,closed,2026-01-22 00:02:52+00:00,justinchuby,,,False
pytorch/pytorch,172837,22166338546,labeled,2026-01-20 16:32:13+00:00,bdhirsh,oncall: pt2,,False
pytorch/pytorch,172837,22168441116,labeled,2026-01-20 18:00:02+00:00,bdhirsh,module: cuda graphs,,False
pytorch/pytorch,172837,22172522691,labeled,2026-01-20 21:22:30+00:00,anijain2305,triaged,,False
pytorch/pytorch,172837,22903352168,closed,2026-02-19 04:21:20+00:00,BoyuanFeng,,,False
pytorch/pytorch,172830,22166162792,labeled,2026-01-20 16:24:49+00:00,malfet,oncall: pt2,,False
pytorch/pytorch,172830,22193500723,labeled,2026-01-21 16:49:17+00:00,anijain2305,triaged,,False
pytorch/pytorch,172830,22193500742,labeled,2026-01-21 16:49:17+00:00,anijain2305,module: fakeTensor,,False
pytorch/pytorch,172830,22193500758,labeled,2026-01-21 16:49:17+00:00,anijain2305,module: decompositions,,False
pytorch/pytorch,172830,22193501865,labeled,2026-01-21 16:49:20+00:00,pytorch-bot[bot],module: pt2-dispatcher,,True
pytorch/pytorch,172830,22204586854,assigned,2026-01-22 02:27:29+00:00,laithsakka,,laithsakka,False
pytorch/pytorch,172830,22204587913,labeled,2026-01-22 02:27:35+00:00,laithsakka,module: dynamic shapes,,False
pytorch/pytorch,172830,22414517916,closed,2026-01-30 18:19:23+00:00,laithsakka,,,False
pytorch/pytorch,172822,22159151651,labeled,2026-01-20 11:33:53+00:00,coolchameleon42,oncall: pt2,,False
pytorch/pytorch,172822,22195345984,labeled,2026-01-21 18:01:30+00:00,anijain2305,module: dynamic shapes,,False
pytorch/pytorch,172822,22195349323,labeled,2026-01-21 18:01:36+00:00,anijain2305,triaged,,False
pytorch/pytorch,172822,22204123673,assigned,2026-01-22 01:52:12+00:00,laithsakka,,laithsakka,False
pytorch/pytorch,172822,23439124609,closed,2026-03-10 16:31:20+00:00,laithsakka,,,False
pytorch/pytorch,172815,22156824877,labeled,2026-01-20 09:48:00+00:00,albanD,high priority,,False
pytorch/pytorch,172815,22156824899,labeled,2026-01-20 09:48:00+00:00,albanD,triaged,,False
pytorch/pytorch,172815,22156824914,labeled,2026-01-20 09:48:00+00:00,albanD,module: infra,,False
pytorch/pytorch,172815,22156825884,labeled,2026-01-20 09:48:02+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,172815,22166528041,closed,2026-01-20 16:40:05+00:00,atalman,,,False
pytorch/pytorch,172812,22155711066,assigned,2026-01-20 08:59:58+00:00,RohitRathore1,,RohitRathore1,False
pytorch/pytorch,172812,22156836784,labeled,2026-01-20 09:48:30+00:00,albanD,oncall: distributed,,False
pytorch/pytorch,172812,22156836795,labeled,2026-01-20 09:48:30+00:00,albanD,module: dtensor,,False
pytorch/pytorch,172812,22171299372,labeled,2026-01-20 20:20:46+00:00,dcci,high priority,,False
pytorch/pytorch,172812,22171300253,labeled,2026-01-20 20:20:49+00:00,pytorch-bot[bot],triage review,,True
pytorch/pytorch,172812,22937512093,closed,2026-02-20 04:49:19+00:00,pytorchmergebot,,,True
pytorch/pytorch,172784,22156977202,labeled,2026-01-20 09:54:23+00:00,albanD,module: onnx,,False
pytorch/pytorch,172784,22156977221,labeled,2026-01-20 09:54:23+00:00,albanD,triaged,,False
pytorch/pytorch,172784,22164254107,assigned,2026-01-20 15:12:49+00:00,justinchuby,,justinchuby,False
pytorch/pytorch,172784,22295325459,assigned,2026-01-26 17:31:13+00:00,titaiwangms,,titaiwangms,False
