issue_number,primary_label,text_length,word_count,question_mark_flag,has_solution_comment,turn_count,reassignment_count,reopen_count,resolution_success,sla_breach_flag,sla_remaining_norm,sla_limit_hours,frustration_score,interaction_depth,first_response_time_hours,intent_group,confidence_score,uncertainty_flag,confidence_band,rl_recommendation,suggested_action,urgency_score,urgent_flag,has_version,has_error_type,has_platform,has_hardware,entity_count,missing_version,missing_error,missing_platform,missing_hardware,missing_count,completeness_score
173055,module: sparse,402,72,0,0,3,0,0,0,0,0.455,72.0,0.0191,2,10.0,ml_module,0.5048,1,low,clarify_first,route_technical,0.1912,0,0,0,0,0,0,1,1,0,1,3,0.0
173024,triaged,592,105,0,1,6,0,0,1,1,0.0,72.0,0.0382,3,4.42,bug,0.361,1,low,clarify_first,route_technical,0.4739,0,1,0,0,0,1,0,1,1,0,2,0.3333
172993,triage review,184,34,0,0,5,0,0,0,0,0.9518,72.0,0.0318,3,0.29,needs_info,0.5977,1,low,clarify_first,clarify,0.653,1,0,0,1,0,1,0,0,0,0,0,1.0
172976,oncall: distributed,951,142,1,0,2,0,0,0,1,0.0,72.0,0.0127,1,49.29,ml_module,0.5481,1,low,clarify_first,route_technical,0.5361,0,0,0,0,0,0,1,1,0,1,3,0.0
172966,unlabelled,303,41,0,1,2,0,0,1,0,0.9962,72.0,0.0127,1,0.21,other,0.547,1,low,clarify_first,clarify,0.2071,0,0,0,1,0,1,0,0,0,0,0,1.0
172934,triaged,625,110,0,1,10,1,0,1,1,0.0,72.0,0.0828,7,2.49,needs_info,0.4478,1,low,clarify_first,clarify,0.7961,1,0,0,0,1,1,0,0,0,0,0,1.0
172932,oncall: distributed,845,138,1,1,4,0,0,1,1,0.0,72.0,0.0255,3,5.58,ml_module,0.5668,1,low,clarify_first,route_technical,0.8315,1,1,0,0,0,1,0,1,0,1,2,0.3333
172926,high priority,497,74,0,1,3,1,0,1,0,0.8261,72.0,0.0382,4,11.26,bug,0.6174,0,medium,route_or_clarify,route_technical,0.263,0,0,0,0,0,0,1,1,1,0,3,0.0
172903,module: onnx,571,105,0,1,6,0,0,1,0,0.6867,72.0,0.0382,2,0.43,ml_module,0.6123,0,medium,route_or_clarify,route_technical,0.3592,0,0,0,0,0,0,1,1,0,1,3,0.0
172896,high priority,593,108,1,1,8,1,1,1,0,0.3785,72.0,0.0955,6,0.56,needs_info,0.4679,1,low,clarify_first,clarify,0.7587,1,0,0,0,0,0,0,0,0,0,0,1.0
172893,oncall: pt2,183,27,0,1,2,0,0,1,1,0.0,72.0,0.0127,1,281.45,ml_module,0.6915,0,medium,route_or_clarify,route_technical,0.7942,1,0,0,0,0,0,1,1,0,1,3,0.0
172880,module: onnx,7618,889,0,0,4,0,0,0,0,0.614,72.0,0.0255,2,1.54,ml_module,0.5016,1,low,clarify_first,route_technical,0.4433,0,1,1,1,1,4,0,0,0,0,0,1.0
172837,triaged,154,25,0,0,5,0,0,0,1,0.0,72.0,0.0318,3,1.47,needs_info,0.647,0,medium,route_or_clarify,clarify,0.9399,1,0,1,0,0,1,0,0,0,0,0,1.0
172830,triaged,789,112,0,1,6,1,0,1,1,0.0,72.0,0.0573,4,24.93,needs_info,0.6529,0,medium,route_or_clarify,clarify,0.6236,1,0,0,0,0,0,0,0,0,0,0,1.0
172822,triaged,7102,1031,0,1,6,1,0,1,1,0.0,72.0,0.0573,5,30.46,needs_info,0.5517,1,low,clarify_first,clarify,0.9639,1,1,0,1,1,3,0,0,0,0,0,1.0
172815,high priority,205,38,0,1,2,0,0,1,0,0.9028,72.0,0.0127,2,0.6,bug,0.5286,1,low,clarify_first,route_technical,0.2974,0,0,0,0,0,0,1,1,1,0,3,0.0
172812,high priority,741,118,0,0,3,1,0,0,1,0.0,72.0,0.0382,4,11.27,bug,0.5353,1,low,clarify_first,route_technical,0.5084,0,0,0,0,0,0,1,1,1,0,3,0.0
172784,module: onnx,1525,232,0,0,5,2,0,0,1,0.0,72.0,0.0701,4,165.01,ml_module,0.6583,0,medium,route_or_clarify,route_technical,0.8001,1,1,0,1,1,3,0,1,0,0,1,0.6667
172747,high priority,3759,455,0,1,12,2,0,1,1,0.0,72.0,0.1146,10,12.9,ml_module,0.6068,0,medium,route_or_clarify,route_technical,0.9871,1,1,0,1,1,3,0,1,0,0,1,0.6667
172744,high priority,871,137,0,1,4,0,0,1,0,0.2554,72.0,0.0255,4,20.32,bug,0.6129,0,medium,route_or_clarify,route_technical,0.2711,0,0,1,0,1,2,1,0,1,0,2,0.3333
172739,high priority,1565,251,0,0,3,0,0,0,1,0.0,72.0,0.0191,2,49.63,bug,0.3856,1,low,clarify_first,route_technical,0.1698,0,0,1,0,1,2,1,0,1,0,2,0.3333
172728,triaged,4028,630,0,1,18,0,0,1,1,0.0,72.0,0.1146,8,1.17,needs_info,0.6101,0,medium,route_or_clarify,clarify,0.983,1,1,0,1,1,3,0,0,0,0,0,1.0
172712,oncall: pt2,3182,442,0,0,3,0,0,0,1,0.0,72.0,0.0191,2,0.02,ml_module,0.539,1,low,clarify_first,route_technical,0.7902,1,1,1,1,1,4,0,0,0,0,0,1.0
172693,high priority,999,148,0,1,5,2,0,1,1,0.0,72.0,0.0701,5,97.46,bug,0.5682,1,low,clarify_first,route_technical,0.8653,1,0,0,0,1,1,1,1,1,0,3,0.0
172630,module: build,392,68,0,1,4,0,0,1,1,0.0,72.0,0.0255,2,71.56,build_infra,0.4987,1,low,clarify_first,route_infra,0.8459,1,1,0,0,0,1,0,0,1,0,1,0.5
172629,needs reproduction,278,44,0,1,6,0,0,1,1,0.0,72.0,0.0382,4,7.85,needs_info,0.3346,1,low,clarify_first,clarify,0.7758,1,1,0,0,1,2,0,0,0,0,0,1.0
172560,module: docs,594,105,1,0,3,0,0,0,0,0.0892,72.0,0.0191,2,57.66,docs,0.5011,1,low,clarify_first,route_docs,0.3345,0,0,0,0,0,0,1,0,0,0,1,0.0
172543,oncall: distributed,446,63,0,1,6,0,0,1,1,0.0,72.0,0.0382,4,1.02,ml_module,0.466,1,low,clarify_first,route_technical,0.8083,1,1,0,0,0,1,0,1,0,1,2,0.3333
172529,high priority,5684,763,0,1,3,0,0,1,1,0.0,72.0,0.0191,2,0.23,bug,0.5117,1,low,clarify_first,route_technical,0.6968,1,1,0,1,1,3,0,1,0,0,1,0.6667
172459,module: onnx,324,52,0,0,2,2,0,0,1,0.0,72.0,0.051,3,192.8,ml_module,0.5961,1,low,clarify_first,route_technical,0.6853,1,0,0,0,0,0,1,1,0,1,3,0.0
172442,high priority,275,47,0,1,7,1,0,1,0,0.5378,72.0,0.0637,6,5.77,ml_module,0.428,1,low,clarify_first,route_technical,0.5714,1,1,0,0,1,2,0,1,0,0,1,0.6667
172440,triaged,224,38,0,1,5,0,0,1,1,0.0,72.0,0.0318,3,11.84,needs_info,0.6387,0,medium,route_or_clarify,clarify,0.9156,1,0,0,0,1,1,0,0,0,0,0,1.0
172439,module: cuda,1483,238,0,1,5,1,0,1,0,0.8315,72.0,0.051,4,9.2,ml_module,0.5745,1,low,clarify_first,route_technical,0.1257,0,1,0,0,1,2,0,1,0,0,1,0.6667
172438,module: onnx,1911,209,0,0,3,1,0,0,0,0.8614,72.0,0.0382,3,9.92,ml_module,0.5166,1,low,clarify_first,route_technical,0.3204,0,1,0,0,1,2,0,1,0,0,1,0.6667
172435,triaged,191,29,0,1,2,0,0,1,1,0.0,72.0,0.0127,1,0.02,needs_info,0.7348,0,medium,route_or_clarify,clarify,0.9397,1,0,0,0,0,0,0,0,0,0,0,1.0
172433,triaged,163,27,0,1,2,0,0,1,1,0.0,72.0,0.0127,1,0.03,needs_info,0.757,0,medium,route_or_clarify,clarify,0.8408,1,0,0,0,0,0,0,0,0,0,0,1.0
172416,module: rocm,135,15,0,1,1,0,0,1,0,0.8379,72.0,0.0064,1,11.67,build_infra,0.4789,1,low,clarify_first,route_infra,0.065,0,1,0,1,1,3,0,0,0,0,0,1.0
172399,triaged,382,60,0,1,4,0,0,1,1,0.0,72.0,0.0255,4,3.27,needs_info,0.5722,1,low,clarify_first,clarify,0.8963,1,1,1,1,1,4,0,0,0,0,0,1.0
172352,module: cuda,860,120,0,0,1,0,0,0,0,0.9989,72.0,0.0064,1,0.08,ml_module,0.5537,1,low,clarify_first,route_technical,0.045,0,1,0,1,1,3,0,1,0,0,1,0.6667
172350,oncall: distributed,345,55,0,0,2,1,0,0,1,0.0,72.0,0.0318,3,0.02,ml_module,0.2976,1,low,clarify_first,route_technical,0.7623,1,1,0,0,0,1,0,1,0,1,2,0.3333
172325,feature,1030,173,0,0,6,4,0,0,1,0.0,72.0,0.1146,8,9.36,enhancement,0.5587,1,low,clarify_first,route_product,0.8913,1,0,0,0,1,1,0,0,0,0,0,1.0
172275,module: build,104,16,0,1,3,0,0,1,0,0.6335,72.0,0.0191,3,0.11,build_infra,0.5745,1,low,clarify_first,route_infra,0.1274,0,0,0,0,1,1,1,0,1,0,2,0.0
172248,high priority,132,21,0,1,2,1,0,1,1,0.0,72.0,0.0318,3,24.77,bug,0.3823,1,low,clarify_first,route_technical,0.2879,0,0,0,0,0,0,1,1,1,0,3,0.0
172233,module: crash,333,54,1,0,2,0,0,0,1,0.0,72.0,0.0127,2,0.02,bug,0.6497,0,medium,route_or_clarify,route_technical,0.6918,1,0,1,0,1,2,1,0,1,0,2,0.3333
172215,module: dataloader,374,59,0,0,4,1,0,0,1,0.0,72.0,0.0446,4,32.31,ml_module,0.5989,1,low,clarify_first,route_technical,0.8749,1,1,1,0,0,2,0,0,0,1,1,0.6667
172205,module: performance,2101,302,0,0,6,0,0,0,0,0.0332,72.0,0.0382,4,0.09,build_infra,0.5227,1,low,clarify_first,route_infra,0.1996,0,1,0,0,1,2,0,0,1,0,1,0.5
172202,triaged,166,26,0,1,1,0,0,1,0,0.3125,72.0,0.0064,1,45.2,needs_info,0.5413,1,low,clarify_first,clarify,0.1372,0,0,0,0,0,0,0,0,0,0,0,1.0
172162,module: binaries,1055,169,1,0,4,0,0,0,0,0.1878,72.0,0.0255,3,25.48,build_infra,0.4914,1,low,clarify_first,route_infra,0.2385,0,1,0,1,1,3,0,0,0,0,0,1.0
172157,enhancement,300,46,0,1,5,1,0,1,1,0.0,168.0,0.051,4,50.52,enhancement,0.5668,1,low,clarify_first,route_product,0.8724,1,1,0,0,0,1,0,0,0,0,0,1.0
172155,triaged,655,104,0,1,2,0,0,1,1,0.0,72.0,0.0127,2,26.98,needs_info,0.6183,0,medium,route_or_clarify,clarify,0.4635,0,0,1,0,1,2,0,0,0,0,0,1.0
172146,module: onnx,110,19,0,0,2,1,0,0,0,0.0829,72.0,0.0318,3,64.66,needs_info,0.2399,1,low,clarify_first,clarify,0.0638,0,0,0,0,0,0,0,0,0,0,0,1.0
172102,module: dtensor,408,63,0,0,2,0,0,0,0,0.9308,72.0,0.0127,2,0.06,ml_module,0.5377,1,low,clarify_first,route_technical,0.461,0,1,0,0,0,1,0,1,0,1,2,0.3333
172091,module: rocm,232,35,0,1,5,0,0,1,1,0.0,72.0,0.0318,5,0.96,ml_module,0.6479,0,medium,route_or_clarify,route_technical,0.884,1,0,0,0,1,1,1,1,0,0,2,0.3333
172071,oncall: pt2,447,65,0,1,3,0,0,1,0,0.2189,72.0,0.0191,3,42.48,bug,0.5893,1,low,clarify_first,route_technical,0.7046,1,0,0,0,0,0,1,1,1,0,3,0.0
172068,module: numerical-stability,1272,188,0,1,3,0,0,1,1,0.0,72.0,0.0191,3,43.83,ml_module,0.522,1,low,clarify_first,route_technical,0.474,0,0,1,0,1,2,1,0,0,0,1,0.6667
172067,triaged,211,37,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,4.49,bug,0.5172,1,low,clarify_first,route_technical,0.6163,1,0,0,0,0,0,1,1,1,0,3,0.0
172066,module: cudnn,323,49,0,0,2,1,0,0,1,0.0,72.0,0.0318,3,0.59,ml_module,0.5788,1,low,clarify_first,route_technical,0.8057,1,0,1,0,1,2,1,0,0,0,1,0.6667
172062,high priority,721,98,0,1,7,0,0,1,1,0.0,72.0,0.0446,4,57.45,bug,0.6052,0,medium,route_or_clarify,route_technical,0.5859,1,0,0,0,0,0,1,1,1,0,3,0.0
172061,high priority,677,90,0,0,7,3,0,0,1,0.0,72.0,0.1019,9,82.89,bug,0.6855,0,medium,route_or_clarify,route_technical,0.8969,1,0,1,0,1,2,1,0,1,0,2,0.3333
172022,oncall: pt2,261,41,0,1,5,0,0,1,1,0.0,72.0,0.0318,3,117.62,ml_module,0.5449,1,low,clarify_first,route_technical,0.8629,1,0,0,0,1,1,1,1,0,0,2,0.3333
172015,high priority,1080,185,0,1,16,0,0,1,1,0.0,72.0,0.1019,4,0.74,bug,0.6985,0,medium,route_or_clarify,route_technical,0.958,1,1,0,0,1,2,0,1,1,0,2,0.3333
